,asin,name,category,description,price,rating,No_of_Rating
614,B000GX77NO,Mary Kay Timewise Microdermabrasion Set ~ Full Size New In Box ~ Refine and Pore Minimizer,Skin Care,"Brand


Mary Kay




Ingredients


Antioxidants




Product Benefits


Fine Line Treatment, Exfoliating, Nourishing, Moisturizing, Cleansing




Item Weight


0.06 Pounds",$49.00,4.7 out of 5 stars,547 ratings
615,B000GZES7A,"Mary Kay Timewise Firming Eye Cream,0.5 oz",Skin Care,"Item Form


Cream




Brand


Mary Kay




Use for


Eyes, Face




Skin Type


Sensitive




Age Range (Description)


Adult",$24.79,4.4 out of 5 stars,533 ratings
616,B000GZJJ38,"California Baby Bubble Baths | No Tear | Pure Essential Oils for Bathing | Hot Tubs, or Spa Use (Eucalyptus Ease (13oz))",Baby & Child Care,"Scent


Eucalyptus Ease (13oz)




Ingredients


Water, decyl glucoside*, lauryl glucoside*, quillaja saponaria extract (soap bark)*, vegetable glycerin USP*, calendula officinalis flower extract (calendula)*, viola tricolor extract (pansy)*, yucca schidigera extract (yucca), aloe barbadensis leaf juice (aloe vera)*, pure essential oils of eucalyptus citriodera (eucalyptus) and pseudotsuga menzies resin (douglas fir), phytic acid (rice origin), gluconolactone*, (and) sodium benzoate.*certified organic, sourced from corn (non-GMO) or ...Water, decyl glucoside*, lauryl glucoside*, quillaja saponaria extract (soap bark)*, vegetable glycerin USP*,…

See more





Brand


California Baby




Item Weight


0.81 Pounds




Product Benefits


Soothing,Skin Soothing,Nourishing",$20.99,4.4 out of 5 stars,206 ratings
617,B000GZLI7S,"California Baby Calming Everyday Lotion (8.5 oz.) Moisturizer for Dry, Sensitive Skin | Post Bath and Diaper Changing | Non-Greasy, Fast-Absorbing Formula",Baby Care,"Special Ingredients


Aloe Vera




Item Form


Lotion




Brand


California Baby




Use for


Whole Body




Specific Uses For Product


Dryness",$19.40,4.6 out of 5 stars,146 ratings
618,B000GZNGLE,California Baby Face & Body Sunscreen Lotion SPF 30+ (Super Sensitive (2.9oz)),Baby Care,"Ingredients


Active Ingredient: Titanium dioxide (sunscreen), 11%. Inactive Ingredients: Water, c12-15 alkyl benzoate, caco-caprylate, glycerin polyhydroxystearic acid, caprylic/capric triglyceride, polyglyceryl-2 dipolyhydroxystearate, candelilla cera, cocos nucifera, (coconut) oil, tapioca starch, polyglyceryl-3 diisosterate, candililla cera, cocos nucifera (coconut) oil, tapioca starch, polyglyceryl-3 diisostearate, rosmarinus officinalis (rosemary) leaf extract, squalane, allantoin, panthenol, ...Active Ingredient: Titanium dioxide (sunscreen), 11%. Inactive Ingredients: Water, c12-15 alkyl benzoate, caco-ca…

See more





Scent


Super Sensitive (2.9oz)




Product Benefits


Fragrance Free




Sun Protection


30+ SPF




Item Weight


0.2 Pounds",$24.98,4.6 out of 5 stars,452 ratings
619,B000H0JYYG,"Blue Emu Muscle and Joint Deep Soothing Original Analgesic Cream, 1 Pack 12oz,00234",Health Care,"Item Form


Cream




Brand


Blue Emu




Specific Uses For Product


Joint and Muscle Aches, Soothing, Skin Rejuvenating




Skin Type


Dry




Age Range (Description)


Adult",$28.14,4.6 out of 5 stars,"10,030 ratings"
620,B000H3CPNU,"Revlon Super Lustrous Lipstick Pearl, Copperglow Berry 470, 0.15 Ounce",Makeup,"Brand


REVLON




Ingredients


Tetraethylhexanoate, Serica (Silk Powder) (Silk Powder), Silica, Caprylyl Glycol, 1 2 Hexanediol, Mica, Iron Oxides (CI 77491, 77492, 77499), Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163) (CI 77163), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 27 Lake (CI 45410) (CI 45410), Red 33 (CI 17200) (CI 17200), Yellow 6 Aluminum Lake (CI 15985) (CI 15985), Blue 1 Lake (CI 42090) (CI 42090), Yellow 5 Aluminum Lake (CI 15850), Carmine (CI 75470) (CI 75470), Trioctyldodecyl Citrate, Ozokerite, Polybutene, Ethylhexyl Palmitate, Octyldodecyl Neopentanoate, Pentaerythrityl Tetraisostearate, Capric/Caprylic Stearic Triglyceride, C10 30 Cholesterol/Lanesterol Esters, Bis Diglyceryl Polyacyladipate 2, Calcium Sodium Borosilicate, Beeswax (Apis Mellifera), Cera Microcristallina (Microcrystalline Wax) (Microcrystalline Wax), Synthetic Wax, Tocopheryl Acetate (Vitamin E), Aloe Vera (Aloe Barbadensis) Extract, Ascorbyl Palmitate (Vitamin C), PentaerythritylTetraethylhexanoate, Serica (Silk Powder) (Silk Powder), Silica, Caprylyl Glycol, 1 2 Hexanediol, Mica, Iron Oxides (CI 77491, 77492, 77499), Titanium Diox…

See more





Item Weight


0.02 Pounds




Skin Tone


All




Item Dimensions LxWxH


0.75 x 0.75 x 2.75 inches",$14.99,4.7 out of 5 stars,104 ratings
621,B000H3CPO4,"Revlon Super Lustrous Lipstick Pearl, Sparkling Cider 634, 0.15 Ounce",Makeup,"Brand


REVLON




Item Weight


0.02 Pounds




Item Dimensions LxWxH


6 x 5 x 4 inches




Target Audience


Unisex-Adults




Color


Sparkling Cider 634",$10.17,3.8 out of 5 stars,37 ratings
622,B000H3EO34,"Revlon ColorStay Pencil Eyeliner with Built-in Sharpener, Waterproof, Smudgeproof, Longwearing Eye Makeup with Ultra-Fine Tip, 203 Brown, 0.01 oz",Makeup,"Brand


REVLON




Item Form


Pencil




Ingredients


Cyclomethicone, Trimethylsiloxysilicate, Ozokerite, Polyethylene, Phenyl Trimethicone, Euphorbia Cerifera (Candelilla) Wax, Ascorbyl Palmitate, Tocopheryl, Lecithin, Sorbic Acid, Citric Acid, Methylparaben, Propylparaben. May Contain: Iron Oxides, Titanium Dioxide, Mica, Ultramarines, Chromium Oxide Greens, Ferric Ferrocyanide, Bronze Powder, Carmine, Chromium Hydroxide Green, Copper Powder, Manganese Violet, Ferric Ammonium Ferrocyanide.Cyclomethicone, Trimethylsiloxysilicate, Ozokerite, Polyethylene, Phenyl Trimethicone, Euphorbia Cerifera (Candelilla) Wax, Ascorbyl Palmitate, Tocopheryl, Lec…

See more





Finish Type


Matte




Item Weight


0.04 Pounds",$5.06,4.5 out of 5 stars,"12,148 ratings"
623,B000H3EO9I,"Revlon ColorStay Liquid Eyeliner, Waterproof, Smudgeproof, Longwear Intense Eye Makeup with Fine Tip, Ophthalmologist Tested, Black Brown (252)",Makeup,"Brand


REVLON




Item Form


Liquid




Ingredients


Aqua ((Water) Eau), Sodium Lauroyl Sarcosinate, Acrylates/Octylacrylamide Copolymer, Glycerin, Aloe Barbadensis Extract, Tocopheryl Acetate, Cera Alba ((Beeswax), Cire D Abeille), Candelilla Cera ((Candelilla Euphorbia (Candelilla) Wax) Cire De Candelilla), Phenyl Dimethicone, Cera Carnauba ((Carnauba (Copernicia Cerifera) Wax) Cire De Carnauba), Ozokerite, Cetyl Alcohol, Hectorite, Cellulose, Xanthan Gum, Stearic Acid, Disodium EDTA, Phenoxyethanol, Methylparaben, Butylparaben, Ethylparaben, Isobutylparaben, Propylparaben, Iodopropynyl Butylcarbamate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Ultramarines (CI 77007), Ferric Ferrocyanide (CI 77510).Aqua ((Water) Eau), Sodium Lauroyl Sarcosinate, Acrylates/Octylacrylamide Copolymer, Glycerin, Aloe Barbadensis Extract, Tocopheryl Acetate, Cera Alba (…

See more





Finish Type


Matte




Item Weight


5.9 Grams",$7.46,4.7 out of 5 stars,411 ratings
624,B000H3EOLG,"Revlon ColorStay Makeup, Normal/Dry Skin, Natural Beige 220, 1 Ounce,(Pack of 2)",Makeup,"Color


Natural Beige




Brand


REVLON




Ingredients


Titanium Dioxide (4.4%), Zinc Oxide (2.0%), Aqua/Water/Eau (Water, Eau), Cyclomethicone, Trimethylsiloxysilicate, Butylene Glycol, Dimethicone, Cetyl PEG/PPG 10/1 Dimethicone, Polyglyceryl 4 Isostearate, HDI/Trimethol Hexyllactone Crosspolymer, Nylon 12, Phenyltrimethicone, Magnesium Sulfate, Isododecane, Boron Nitrate, Methicone, Laureth 7, Malva Sylvestris (Mallow) Flower Extract (Mallow), Lilium Candidum (White Lily) Bulb Extract, Lactobacillus/Eriodictyon Californicum Ferment Extract, Cymbidium Grandiflorum Flower (Orchid) Extract, Serica (Silk Powder) (Silk), Tocopheryl Acetate (Vitamin E), Retinyl Acetate (Vitamin A), Ethylene Brassylate, Tribehenin, Bisabolol (L-Alpha), Silica, Alumina, Triethoxycaprylylsilane, Dimethicone/Silsesquioxane Copolymer, Polysorbate 20, Polysorbate 80, Ammonium Polyacrylatedimethyl Tauramide, Sorbitan Sesquioleate, Tetrasodium EDTA, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Mica, Iron Oxides (CI 77491, 77492, 77499), Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163) (CI 77163), Zinc Oxide (CI 77947)Titanium Dioxide (4.4%), Zinc Oxide (2.0%), Aqua/Water/Eau (Water, Eau), Cyclomethicone, Trimethylsiloxysilicate, Butylene Glycol, Dimethicone…

See more





Coverage


Buildable Coverage




Skin Tone


All",$17.48,4.0 out of 5 stars,36 ratings
625,B000H3I3Y0,"Revlon Super Lustrous Lipgloss, SPF 15, Nude Lustre 040, 0.2 Ounce",Makeup,"Brand


REVLON




Ingredients


Active Ingredients: Octinoxate (7.5%). Other Ingredients: Polybutene, Octyldodecanol, Diisostearyl Malate, Polyethylene, Trioctyldodecyl Citrate, Tocopheryl Acetate, Aloe Barbadensis Leaf Extract, Retinyl Palmitate, Ascorbyl Palmitate, Serica (Silk Powder), Cocos Nucifera (Coconut) Oil, Paraffinum Liquidum (Mineral Oil), Parfum (Fragrance), Benzyl Benzoate, Limonene, Methylparaben, Benzoic Acid, Propylparaben, Bht. Shades: 02,16,24. Also Contain: Calcium Sodium Borosilicate. may Contain: Titanium Oxide (Ci 77891), Mica, Yellow 6 Lake (Ci 15985), Red 27 Lake (Ci 45410), Red 33 Lake (Ci 17200), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Iron Oxides (Ci 77491, 77492, 77499), Red 6 Lake (Ci 15850), Blue 1 Lake (Ci 42090), Carmine (Ci 75470).Active Ingredients: Octinoxate (7.5%). Other Ingredients: Polybutene, Octyldodecanol, Diisostearyl Malate, Polyethylene, Trioctyldodecyl Citrate, Tocop…

See more





Finish Type


Lustre,Glossy




Item Weight


0.03 Pounds




Item Dimensions LxWxH


0.75 x 0.75 x 3.38 inches",$29.99,4.6 out of 5 stars,374 ratings
626,B000H6P7HS,Floxite Home and Travel Mate 9x Mag,Tools & Accessories,"Item Weight


2.8 Pounds




Shape


Round




Assembly Required


No




Brand


Floxite




Number of Pieces


1",$41.76,4.6 out of 5 stars,863 ratings
627,B000H88PCU,"Rayson Empty Spray Bottle, Frosted Assorted Colors",Hair Care,"Material


Acrylonitrile Butadiene Styrene




Color


Assorted




Brand


Rayson




Capacity


8 Ounces",$3.90,4.5 out of 5 stars,"20,090 ratings"
628,B000H88Q9M,Sally Hansen Powerful Acrylic Gel Strength Clear 3039,"Foot, Hand & Nail Care","Brand


Sally Hansen




Item Form


Gel




Ingredients


Ethyl Acetate, Acrylates Copolymer, Butyl Acetate, Nitrocellulose, Butylphthalimide, Isopropylphthalimide, Isopropyl Alcohol, Camphor, Benzophenone-1, D&C Violet No. 2 (CI 60725).Ethyl Acetate, Acrylates Copolymer, Butyl Acetate, Nitrocellulose, Butylphthalimide, Isopropylphthalimide, Isopropyl Alcohol, Camphor, B…

See more





Liquid Volume


730 Milliliters",$7.11,4.1 out of 5 stars,295 ratings
629,B000H8GPO0,"philosophy pure grace body lotion, 16 oz, Multi (221738)",Skin Care,"Item Form


Lotion




Brand


Philosophy




Specific Uses For Product


Apply a generous amount to skin with fingertips, and massage in gently with a soothing, circular motion.Apply a generous amount to skin with fingertips, and massage in gently with a soot…

See more





Age Range (Description)


Adult




Scent


Jasmine",$42.00,4.6 out of 5 stars,"1,300 ratings"
630,B000H9C1UG,Glycolix Elite Glycolic Acid Resurfacing Cream,Skin Care,"Brand


Glycolix Elite




Ingredients


Purified Water, Glycolic Acid, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Ammonium Hydroxide, Cetearyl Alcohol, Glyceryl Stearate, Polyacrylamide, C13-14 Isoparaffin, Dimethicone, Squalane, Tocopheryl Acetate, Camellia Sinensis (Green Tea) Leaf Extract, Ubiquinone (Coenzyme Q-10), Hydrolyzed Glycosaminoglycans, Phospholipids, Retinyl Palmitate, Ascorbyl Palmitate, Cetearyl Glucoside, PEG-100 Stearate, Xanthan Gum, Laureth-7, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Disodium EDTAPurified Water, Glycolic Acid, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Ammoniu…

See more





Scent


Unscented




Product Benefits


This hydrating, pH-balanced formula reduces fine lines and wrinkles for a more youthful-looking skin.This hydrating, pH-balanced formula reduces fine lines and wrinkles for a more youthful-lo…

See more





Active Ingredients


Glycolic_acid",$31.85,4.5 out of 5 stars,808 ratings
631,B000HAZLZ2,Benefit Cosmetics Some Kind-A Gorgeous Deep,Makeup,"Color


Deep




Brand


Benefit




Special Feature


See some kind-a gorgeous, Http://www.benefitcosmetics.com/gp/product/B000HAZLZ2




Item Weight


0.02 Pounds




Item Dimensions LxWxH


10 x 22.5 x 2 inches",$36.49,4.0 out of 5 stars,53 ratings
632,B000HBNAJK,Africa's Best Herbal Oil 12 Oz.,Skin Care,"Ingredients


Ginseng




Brand


Africa's Best




Item Form


Oil




Liquid Volume


12 Fluid Ounces




Material Feature


Natural",$7.85,4.5 out of 5 stars,234 ratings
633,B000HEIRRM,theBalm Stainiac Beauty Queen,Makeup,"Brand


TheBalm




Item Form


Liquid




Item Weight


9 Grams




Item Dimensions LxWxH


0.7 x 0.7 x 4.4 inches




Target Audience


Unisex-Adults",$16.75,4.4 out of 5 stars,293 ratings
634,B000HGFGKG,"The Body Shop Bath Gloves, Green",Personal Care,"Item Dimensions LxWxH


6.5 x 3 x 0.7 inches




Size


2 Count (Pack of 1)




Color


Green




Brand


The Body Shop",$5.00,4.4 out of 5 stars,915 ratings
635,B000HGIQRG,Basis Sensitive Skin Bar Soap - Body Wash Bar Cleans and Soothes with Chamomile and Aloe Vera - 4 oz. Bar Soap (Pack of 6),Skin Care,"Item Form


Bar




Brand


Basis




Scent


Chamomile




Skin Type


Sensitive




Age Range (Description)


Adult",$17.94,4.6 out of 5 stars,"4,235 ratings"
636,B000HGMU0K,"Basis Vitamin Bar Soap - Cleans and Softens with Vitamin C, E, and B5 â€“ Use for Body Wash or Hand Soap, 4 Ounce (Pack of 6)",Skin Care,"Item Form


Bar




Brand


Basis




Skin Type


All




Age Range (Description)


Adult




Ingredients


Sodium Palmate, Sodium Cocoate, Water, Glycerin, Sodium Stearate, Sorbitol, Stearic Acid, Propylene Glycol, PPG-10 Methyl Glucose Ether, Fragrance, Potassium Palmate. Glycine Soja (Soybean) Oil, Sodium Chloride, Potassium Cocoate, Potassium Palm Kernelate, Citrus Aurantium Amara (Bitter Oranqe) Peel Extract, Aloe Barbadensis Leaf Extract, Pentasodium Pentetate, Tetrasodium Etidronate, Potassium Stearate Anthemis Noblis Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Citrus Nobilis (Mandarin Orange) Peel Extract, Tocopherol, Ascorbic Acid, Pantothenic Acid, Orange 4, Red 40Sodium Palmate, Sodium Cocoate, Water, Glycerin, Sodium Stearate, Sorbitol, Stearic Acid, Propylene Glycol, PPG-10 Methyl Glucose Ether, Fragrance, Pot…

See more",$13.74,4.5 out of 5 stars,663 ratings
637,B000HGW7G2,"Enjoy Luxury Conditioner, 10 Ounce",Hair Care,"Brand


Enjoy




Hair Type


Damaged,All,Color Treated,Chemically Treated,Frizzy




Liquid Volume


10.1 Fluid Ounces




Ingredients


Water, Stearyl Alcohol, Behentrimonium Chloride, Phenyl Trimethicone, Dimethicone, Camellia Oleifera Leaf Extract, Tocopherol, Retinyl Palmitate, Ascorbic Acid, Keratin Amino Acids, Hydrolyzed Silk Protein, Cetyl Esters, Citric Acid, Disodium EDTA, GlycerWater, Stearyl Alcohol, Behentrimonium Chloride, Phenyl Trimethicone, Dimethicone, Camellia Oleifera Leaf Extract, Tocopherol, Retinyl Palmitate, Ascorbic…

See more





Item Dimensions LxWxH


2 x 2 x 9 inches",$25.05,4.8 out of 5 stars,571 ratings
638,B000HJT1CW,"The Body Shop Coco Calming Face Mist, 2 Fl Oz",Skin Care,"Special Ingredients


Aloe Vera




Item Form


Mist




Brand


The Body Shop




Skin Type


Sensitive




Age Range (Description)


Adult",$12.93,4.3 out of 5 stars,960 ratings
639,B000HJT1FE,"The Body Shop Aloe Soothing Day Cream Regular, 1.7 Ounce (Packaging May Vary)",Skin Care,"Item Form


Cream




Brand


The Body Shop




Skin Type


Sensitive




Age Range (Description)


Adult




Scent


Fragrance Free",$27.26,4.6 out of 5 stars,485 ratings
640,B000HLH758,Dabur Vatika Coconut Enriched Hair Oil (300 ml),Hair Care,"Scent


Coconut




Brand


Dabur




Item Form


Oil




Ingredients


Vatika Hair Oil is a delicate mix of pure coconut oil with special hair care herbs including henna, amla and lemon. Blended together to strengthen each strand of hair from within, making you look really gorgeousVatika Hair Oil is a delicate mix of pure coconut oil with special hair care herbs including henna, amla and lemon. Blended together to strengthen each strand…

See more





Liquid Volume


5 Fluid Ounces",$6.99,4.2 out of 5 stars,488 ratings
641,B000I1OYNK,"NOW Solutions, Pure Lanolin, Wind and Harsh Environment Skin Protectant, Thick Jelly, For Rough Dry Skin, 7-Ounce",Skin Care,"Brand


NOW




Skin Type


Dry, Rough




Age Range (Description)


Adult




Skin Tone


Dry skin




Item Weight


0.3 Pounds",$11.51,4.7 out of 5 stars,"3,378 ratings"
642,B000I20Q72,"Aquis - Exfoliating Back Scrubber, Deep Clean & Invigorate Your Skin (4 x 30.75 Inches)",Personal Care,"Brand


AQUIS




Skin Type


Acne-Prone




Product Benefits


Exfoliating",$11.99,4.4 out of 5 stars,"17,462 ratings"
643,B000I4AMDS,"NutriBiotic Antioxidant Skin Serum, 1 Fl Oz | with Nutrients Oat Beta Glucan, Alpha Lipoic Acid, Vitamin C Ester, Tocotrienols & DMAE | Super Concentrated to Support Healthy Skin | Paraben Free",Skin Care,"Ingredients


Water (aqua), aloe barbadensis leaf juice, polysorbate-60, cetearyl alcohol, helianthus annuus (sunflower) seed oil, vegetable glycerin, olea europaea (olive) fruit oil, camellia sinensis (green tea) leaf extract, butyrospermum parkii (shea butter) fruit, magnesium ascorbyl phosphate, panthenol, cetyl alcohol, phenoxyethanol, glyceryl stearate, glycerol monolaurate, tocopheryl acetate, amodimethicone, theobroma cacao (cocoa) seed butter, natural fragrance, hyaluronic acid, allantoin,Water (aqua), aloe barbadensis leaf juice, polysorbate-60, cetearyl alcohol, helianthus annuus (sunflower) seed oil, vegetable glycerin, olea europaea (olive) fru…

See more





Active Ingredients


Hyaluronic_acid




Product Benefits


Moisturizing, Antioxidant




Brand


Nutribiotic




Item Form


Liquid",$18.74,4.2 out of 5 stars,38 ratings
644,B000I4YTDW,"OPI Nail Polish, Light Pinks & Sheer Pinks, Nail Lacquer and Infinite Shine Long-Wear Formula, 0.5 fl oz","Foot, Hand & Nail Care","Item Form


Liquid




Brand


OPI




Color


Mod About You




Finish Type


Creme




Special Feature


Polish spreads quick, even, and leaves itself streak free




Age Range (Description)


Adult




Liquid Volume


0.5 Fluid Ounces




Item Dimensions LxWxH


1.3 x 1.05 x 3.25 inches




Item Weight


15 Grams",$10.50,4.6 out of 5 stars,"13,505 ratings"
645,B000I5KCIW,"BLUE LIZARD Face Mineral-Based Sunscreen with Hydrating Hyaluronic Acid SPF 30+ UVA/UVB Protection, 5 Ounce",Skin Care,"Ingredients


Active Ingredients: Zinc Oxide (8%), Octinoxate (5.5%) Inactive Ingredients: Beeswax, BHT, C12-15 Alkyl Benzoate, C13-14 Isoparaffin, Caffeine, Camellia Sinensis Leaf (Green Tea) Extract, Caprylyl Glycol, Chlorphenesin, Cyclomethicone, Dimethoxydiphenylsilane, Isostearyl Alcohol, Laureth-7, Lauryl PEG/PPG 18/18 Methicone, Phenoxyethanol, Polyacrylamide, Purified Water, Sodium Hyaluronate, Tocopheryl Acetate (Vitamin E), TriethoxycaprylylsilaneActive Ingredients: Zinc Oxide (8%), Octinoxate (5.5%) Inactive Ingredients: Beeswax, BHT, C12-15 Alkyl Benzoate,…

See more





Scent


Unscented




Sun Protection


30 SPF




Skin Type


Sensitive




Active Ingredients


Vitamin_e",$19.63,4.7 out of 5 stars,"1,535 ratings"
646,B000I6KRIG,"""Foot Doctor"" Pedicure Deluxe Kit","Foot, Hand & Nail Care","Special Ingredients


Aloe Vera




Item Form


Stick,Balm




Brand


Earth Therapeutics




Use for


Feet




Specific Uses For Product


Dryness",$21.99,4.7 out of 5 stars,261 ratings
647,B000I7S8XG,Grandpas Thylox Acne Treatment Soap 3.25 oz,Skin Care,"Item Form


Bar




Brand


Grandpa's




Skin Type


Acne Prone




Ingredients


Active Ingredients: Sulfur 3% Inactive Ingredients: Sodium Palmate, Sodium Cocoate/Sodium Palm Kernelate, Water, Glycerin, Jasminum Officinale (Jasmine) Oil, Cananaga Odorata Leaf Oil, Glycine Soja (Soybean) Oil, Sodium Chloride, Sodium Gluconate.Active Ingredients: Sulfur 3% Inactive Ingredients: Sodium Palmate, Sodium Cocoate/Sodium Palm Kernelate, Water, Glycerin, Jasminum Officinale (Jas…

See more





Item Weight


0.11 Pounds",$6.99,4.6 out of 5 stars,703 ratings
648,B000I82POI,"Spornette Little Wonder Boar & Tourmaline Nylon Bristle Teasing Brush (#111 BLUE) with Tail Handle for Back Brushing, Back Combing, Creating Volume, Teasing, or Slicking your hair back into a bun",Hair Care,"Material


Boar, Nylon, Tourmaline




Size


Small




Color


Blue




Brand


SPORNETTE




Hair Type


Normal",$12.00,4.6 out of 5 stars,"2,945 ratings"
649,B000ICR9UO,"FaceDoctorX Complexion Soap, 100 g (3.35 oz)",Skin Care,"Item Form


Bar




Brand


Face Doctor




Skin Type


Acne Prone




Ingredients


Glycerin, Sodium Silicate, Protein Hydrolysate, Neat Soap Flakes, Coconut Oil, Aloe Barbadensis (Aloe Vera), Seabuckthorn (Hippophaerhamnoides) Oil, Spirodela Polyrrhiza, Astragalus Membranaceus, Tocopherol (Vitamin E), Fragrance.Glycerin, Sodium Silicate, Protein Hydrolysate, Neat Soap Flakes, Coconut Oil, Aloe Barbadensis (Aloe Vera), Seabuckthorn (Hippophaerhamnoides) Oil, Sp…

See more





Item Weight


0.35 Pounds",$13.48,4.4 out of 5 stars,125 ratings
650,B000IEL5FC,Versace Bright Crystal Eau De Toilette Spray 30ml/1oz,Fragrance,"Brand


Versace




Scent


Fruity, Floral




Item Form


Spray




Item Weight


0.06 Pounds




Item Volume


1 Fluid Ounces",$39.88,4.7 out of 5 stars,290 ratings
651,B000IEMGGE,"LAURA GELLER NEW YORK Baked Balance-N-Brighten Color Correcting Foundation, Fair , 0.32 Ounce (Pack of 1)",Makeup,"Color


Fair




Brand


LAURA GELLER NEW YORK




Ingredients


TALC, MICA, DIMETHICONE, ISOPROPYL PALMITATE, POLYSORBATE 20, MAGNESIUM ALUMINUM SILICATE, TOCOPHEROL, CENTELLA ASIATICA EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, ETHYLHEXYL METHOXYCINNAMATE, TOCOPHERYL ACETATE, RETINYL PALMITATE, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, LAUROYL LYSINE, SODIUM DEHYDROACETATE, PHENOXYETHANOL, BHT, NYLON-12, TIN OXIDE, MAY CONTAIN: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (77491/77492/77499), CHROMIUM OXIDE GREEN (CI 77288), MANGANESE VIOLET (CI 77742).TALC, MICA, DIMETHICONE, ISOPROPYL PALMITATE, POLYSORBATE 20, MAGNESIUM ALUMINUM SILICATE, TOCOPHEROL, CENTELLA ASIATICA EXTRACT, CAME…

See more





Coverage


Buildable




Skin Tone


Medium",$34.00,4.3 out of 5 stars,"5,921 ratings"
652,B000IIA5UO,"HOT TOOLS Professional 24K Gold Curling Iron, 1-1/4 inch",Hair Care,"Hair Type


All




Size


1-1/4 Inch




Color


Black and Gold




Brand


HOT TOOLS




Item Dimensions LxWxH


15.3 x 2.4 x 5.5 inches",$45.75,4.5 out of 5 stars,"15,509 ratings"
653,B000IJ4CX4,Maybelline Instant Age Rewind Foundation SPF18 Sandy Beige (Medium 1),Makeup,"Brand


Maybelline New York




Coverage


Medium




Product Benefits


Radiant Firming,Anti-aging




Skin Type


Sensitive




Age Range (Description)


Adult",$16.50,3.6 out of 5 stars,7 ratings
654,B000IJLGR4,"Revlon ColorStay Makeup with SoftFlex, 150 Buff, 1 Fl Oz",Makeup,"Color


Buff 150




Brand


REVLON




Ingredients


Candidum (White Lily) Bulb Extract (Lily), Lactobacillus/Eriodictyon Californicum Ferment Extract, Cymbidium Grandiflorum Flower (Orchid) Extract, Alumina, Polydimethylsiloxane/Polymethysilesquioxane Copolymer, Ethylene Brassylate, Methicone, Trisiloxane, Sorbitan Sesquioleate, Tetrasodium EDTA, Methylparaben, Propylparaben, May Contain (+/-): (CI 77019), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Active Ingredients: Titanium Dioxide (7.3%); Inactive Ingredients: Aqua/Water/Eau (Water), Cyclomethicone, Trimethylsiloxysilicate, Butylene Glycol, Boron Nitrate, Dimethicone, SD Alcohol 40 B, PEG/PPG 18/18 Dimethicone, Nylon 12, Tribehenin, Isododecane, Polyisobutene, Sodium Chloride, Cetyl PEG/PPG 10/1 Dimethicone, Bisabolol (L-Alpha), Serica (Silk Powder) (Silk Powder), Tocopheryl Acetate (Vitamin E), Retinyl Acetate (Vitamin A), Malva Sylvestris (Mallow) Flower Extract (Mallow), LiliumCandidum (White Lily) Bulb Extract (Lily), Lactobacillus/Eriodictyon Californicum Ferment Extract, Cymbidium Grandiflorum Flower (Orchid) Ex…

See more





Coverage


Face




Skin Tone


Light, Medium",$9.45,4.5 out of 5 stars,355 ratings
