,asin,name,category,description,price,rating,No_of_Rating
679,B001ECQ51G,"Vaseline Intensive Care Body Gel Oil, Cocoa Radiant, 6.8 oz",Skin Care,"Special Ingredients


Cocoa Butter




Item Form


Oil, Butter, Gel




Brand


Vaseline




Skin Type


Dry




Age Range (Description)


Adult",$17.98,4.6 out of 5 stars,282 ratings
680,B001ECQ55M,"Vaseline Men Healing Moisture Body Lotion, Fast Absorbing, 20.3 oz",Skin Care,"Special Ingredients


Glycerin




Item Form


Lotion




Brand


Vaseline




Skin Type


All




Age Range (Description)


Adult",$9.99,4.5 out of 5 stars,272 ratings
681,B001ECQ5FC,"Dove Ultimate go fresh Cool Essentials Anti-perspirant/Deodorant, 2.6 Ounce (Pack of 4)",Personal Care,"Scent


Green tea, Cucumber




Ingredients


Active: Aluminum Zirconium Tetrachlorohydrex Gly




Brand


Dove




Item Volume


2.6 Fluid Ounces",$32.97,4.6 out of 5 stars,218 ratings
682,B001EDHAU0,Avon MagiX Face Perfector,Makeup,"Brand


AVON




Coverage


Light




Skin Tone


All




Item Weight


0.4 Pounds




Item Dimensions LxWxH


5 x 1.5 x 1.2 inches",$14.99,4.4 out of 5 stars,622 ratings
683,B001EGP680,Nia 24 Eye Repair Complex (0.5 fl. oz.),Skin Care,"Item Form


Cream




Brand


NIA24




Use for


Eyes




Specific Uses For Product


Use in the morning and at night. Apply a pearl,size amount around the orbital bone after cleansing.




Skin Type


Sensitive",$30.00,4.5 out of 5 stars,242 ratings
684,B001EJOPTS,Buf-Puf Double-Sided Body Sponge 6 Pack,Personal Care,"Material


Polyester Fiber




Color


Blue and White




Brand


Buf-Puf




Style


Body Sponge




Item Dimensions LxWxH


7.9 x 5.4 x 4.1 inches",$32.65,4.6 out of 5 stars,"14,116 ratings"
685,B001EJXCH4,"Tone Body Wash, Mango Splash, 18 Ounce",Skin Care,"Item Form


Wash




Brand


Tone




Scent


Mango Splash




Ingredients


Water, Sodium Laureth Sulfate, Cocoamidopropyl Betaine, Glycerin, PEG-8, Cocoamidopropyl Hydroxysultaine, Fragrance, PPG-2 Hydroxyethyl Coco/Isostearamide, Glycol Distearate, Decyl Glucoside, Laureth-4, Theobroma Cacao (Cocoa) Seed Butter, Carica Papaya (Papaya) Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract, Mangifera Indica (Mango) Fruit Extract, Macrocystis Pyrifera Extract (Sea Kelp), Aloe Barbadensis Leaf Juice, Propylene Glycol, Tocopheryl Acetate, Polyquaternium-10, Cocamidopropyl PG-Dimonium Chloride, PEG-7 Glyceryl Cocoate, Tetrasodium EDTA, DMDM Hydantoin, Citric Acid, Sodium Chloride, Red 4, Yellow 5.Water, Sodium Laureth Sulfate, Cocoamidopropyl Betaine, Glycerin, PEG-8, Cocoamidopropyl Hydroxysultaine, Fragrance, PPG-2 Hydroxyethyl Co…

See more





Item Weight


0.5 Pounds",$5.43,4.7 out of 5 stars,"7,464 ratings"
686,B001ELJO0G,Conair MiniPRO 1/2-inch Ceramic Flat Iron (Packaging May vary),Hair Care,"Hair Type


All




Size


Flat Iron




Color


Black




Brand


Conair




Material


Ceramic",$16.99,3.9 out of 5 stars,"2,923 ratings"
687,B001ELJO0Q,"Conair Instant Heat Compact Hot Rollers, Perfect for On-The-Go Styling, Pink, 1 Count",Hair Care,"Size


10 Count




Brand


Conair




Color


Pink




Item Dimensions LxWxH


8 x 4.75 x 3.75 inches",$19.99,3.9 out of 5 stars,"2,923 ratings"
688,B001EO5WYU,"Nexxus Color Assure Sulfate-Free Shampoo For Color-Treated Hair with ProteinFusion for Enhanced Color Vibrancy, Silicone Free Shampoo with Pump 33.8 oz",Hair Care,"Ingredients


Water (Aqua), Coco-Betaine, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Sodium Chloride, Hydrolyzed Elastin, Phalaenopsis Amabilis Extract, Argania Spinosa Kernel Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera (Coconut) Oil, Hydrolyzed Keratin, Hydrolyzed Wheat Protein, Fragrance (Parfum), Polyquaternium-10, Ppg-9, Tetrasodium Edta, Dmdm Hydantoin, Citric Acid, Propylene Glycol, Methylchloroisothiazolinone, Peg-150 Pentaerythrityl Tetrastearate, Ppg-2 Hydroxyethyl Cocamide, Methylisothiazolinone, Red 33 (Ci 17200), Blue 1 (Ci 42090)Water (Aqua), Coco-Betaine, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Sodium Chloride, Hydrolyzed Elastin, Phalaenopsis Amabilis…

See more





Brand


Nexxus




Item Weight


1 Pounds




Material Type Free


Silicone free,sulfate free




Product Benefits


Sulfate-free, Silicone-free",$18.99,4.4 out of 5 stars,"4,531 ratings"
689,B001ERIXNY,Crecepelo Tratamiento Fitioterapeutico Natural(Phitoterapeutic Treatment) 61oz,Hair Care,"Ingredients


Purified water, Cetyl alcohol, Stearyl alcohol, Cetromonium chloride, Behentrimonium methosulfate, Isopropyl myristrate, Propylene glycol, PEG-12 Dimethicone, Hydrolized silk, Fragrance, Panthenol, Glycerin, Polyquaternium-11, Quaternium-80, DMDM Hidantoin, Disodium EDTA, Citric acidPurified water, Cetyl alcohol, Stearyl alcohol, Cetromonium chloride, Behentrimonium methosulfate, Isopropyl myristrate, Propylene glycol…

See more





Brand


Boe




Scent


Clean Scent




Item Weight


3.95 Pounds




Item Form


Balm",$19.68,4.8 out of 5 stars,659 ratings
690,B001ERM0AG,Nag Champa - Triloka Perfume Oil - 1/8 Ounce Bottle,Fragrance,"Brand


Triloka




Scent


Nag Champa




Ingredients


Plant and Flower essence blended in a vegetable oi




Item Form


Oil




Item Weight


0.02 Kilograms",$10.16,4.4 out of 5 stars,425 ratings
691,B001ES8GGC,Sambucol Black Elderberry Cold & Flu Relief Tablets 30 ct,Health Care,"Brand


Sambucol




Active Ingredients


Elderberry




Specific Uses For Product


Runny Nose, Sneezing, Cold, Sinus, Flu, Fever




Item Form


Tablet




Age Range (Description)


Above 3 years",$9.24,4.8 out of 5 stars,"10,103 ratings"
692,B001ESE2KG,"Nubian Heritage Shea Butter Lotion, Raw, 4 Ounce",Skin Care,"Special Ingredients


Shea Butter




Item Form


Lotion




Brand


Nubian Heritage




Age Range (Description)


Adult




Scent


Shea Butter,Raw Shea Butter",$13.97,3.9 out of 5 stars,462 ratings
693,B001ESOKOY,"Ardell Brow and Lash Growth Accelerator, 0.25-Ounce (Pack of 3)",Tools & Accessories,"Color


Clear




Brand


Ardell




Material


Gel




Item Dimensions LxWxH


0.88 x 3.75 x 3.13 inches",$12.57,3.9 out of 5 stars,694 ratings
694,B001ET6X5M,"Revlon Barber Shears, 1 Count",Hair Care,"Material


Stainless Steel




Brand


REVLON




Item Dimensions LxWxH


8.5 x 3.75 x 1 inches




Item Weight


0.17 Pounds




Blade Edge


Straight",$24.99,4.0 out of 5 stars,60 ratings
695,B001ET6XCA,"Revlon New Complexion One-Step Compact Makeup SPF 15, Ivory Beige [001] 0.35 oz (Pack of 2)",Makeup,"Color


Ivory Beige 01




Brand


REVLON




Finish Type


Natural




Item Weight


0.04 Pounds




Product Benefits


Smoothening,Flawless",$24.99,4.6 out of 5 stars,311 ratings
696,B001ET6XRA,"TRESemmé Thermal Creations Heat Tamer for Hair Heat Protection Expert Selection Leave-In Heat Protectant Spray 8 oz, pack of 6",Hair Care,"Brand


TRESemmé




Item Form


Spray




Ingredients


Water (Aqua), Glycerin, Amodimethicone, Peg-12 Dimethicone, Propylene Glycol, Pvp, Fragrance (Parfum), Polysorbate 20, Cetrimonium Chloride, Dmdm Hydantoin, Benzophenone-4, Triethanolamine, Disodium Edta, Hydrolyzed Silk, Ascorbic Acid. Tocopheryl Acetate, Panthenol, Biotin, Niacinamide.Water (Aqua), Glycerin, Amodimethicone, Peg-12 Dimethicone, Propylene Glycol, Pvp, Fragrance (Parfum), Polysorbate 20, Cetrimonium Chloride, D…

See more





Product Benefits


Shining, Heat Protection




Hair Type


Damaged",$29.97,4.6 out of 5 stars,"1,840 ratings"
697,B001ET704A,"pHisoderm Anti-blemish Gel Cleanser, for Oily, Combo and Acne-prone Skin, 6 Fluid Ounce Bottle (Pack of 4)",Skin Care,"Item Form


Gel




Brand


Phisoderm




Special Ingredients


ERROR: #N/A




Scent


ERROR: #N/A




Skin Type


Oily, Acne-prone",$20.00,4.8 out of 5 stars,502 ratings
698,B001ET727U,"Dr. Bronner's & All-One Organic Lotion for Hands & Body, Patchouli Lime, 8-Ounce Pump Bottles (Pack of 2)",Skin Care,"Special Ingredients


Coconut oil




Item Form


Lotion




Brand


Dr. Bronner's




Skin Type


Dry




Age Range (Description)


Adult",$30.99,4.2 out of 5 stars,101 ratings
699,B001ET734C,"Cetaphil Moisturizing Lotion, 4oz, Pack of 3",Skin Care,"Item Form


Lotion




Brand


Cetaphil




Skin Type


All




Age Range (Description)


Adult




Scent


Unscented",$22.16,4.8 out of 5 stars,"12,266 ratings"
700,B001ET73D8,"Cetaphil Daily Facial Moisturizer with Sunscreen Broad Spectrum SPF 15, Fragrance Free Unscented 8 Fl Oz (Pack of 2)",Skin Care,"Ingredients


Avobenzone 3%, Octocrylene 10%, Purified Water, Diisopropyl Adipate, Cyclomethicone, Glyceryl Stearate and PEG-100 Stearate, Glycerin, Polymethyl Methacrylate, Phenoxyethanol, Benzyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, Carbomer 940, Disodium EDTA, TriethanolamineAvobenzone 3%, Octocrylene 10%, Purified Water, Diisopropyl Adipate, Cyclomethicone, Glyceryl Stearate and PEG-100 Stearate, Glycerin, Polymethy…

See more





Scent


Unscented




Product Benefits


Lightweight and non-greasy facial moisturizer leaves skin feeling soft and hydrated Protects against damaging UVA and UVB rays Fragrance free Clinically tested hypoallergenic and non-comedogenic, so it won't irritate skin or clog pores Dermatologist tested and clinically proven to be gentle on sensitive skinLightweight and non-greasy facial moisturizer leaves skin feeling soft and hydrated Protects against damaging UVA and UVB rays Fragrance free Clinicall…

See more





Sun Protection


15 SPF




Item Weight


0.73 Pounds",$29.13,4.7 out of 5 stars,"3,132 ratings"
701,B001ET73JM,"Face Wash by Cetaphil, Daily Facial Cleanser for Combination to Oily Sensitive Skin, 8 oz Pack of 3, Gentle Foaming Deep Clean Without Stripping",Skin Care,"Item Form


Foam




Brand


Cetaphil




Special Ingredients


ERROR: #N/A




Scent


ERROR: #N/A




Skin Type


Oily,Sensitive",$18.57,4.7 out of 5 stars,"11,148 ratings"
702,B001ET73QA,"Avalon Organics Thickening Conditioner, 14 Ounce (Pack of 3)",Hair Care,"Brand


Avalon Organics




Scent


Biotin B




Hair Type


Fine, Thin




Product Benefits


Organic




Item Weight


2.85 Pounds",$25.01,4.0 out of 5 stars,46 ratings
703,B001ET765I,"Avalon Organics Shampoo, Biotin B-Complex, Thickening, 14-Ounces (Pack of 3)",Hair Care,"Brand


Avalon Organics




Scent


Biotin B




Hair Type


Thin




Item Weight


3 Pounds




Item Dimensions LxWxH


5.8 x 5.6 x 7.3 inches",$39.61,4.1 out of 5 stars,150 ratings
704,B001ET76OO,"UltraSwim Chlorine-Removal Shampoo, 7-Ounce Bottles (Pack of 4)",Hair Care,"Scent


Aloe Vera




Ingredients


Water, Sodium Laureth Sulfate, Urea, Sodium Lauroamphoacetate, Cocamidopropyl Betaine, Polysorbate 20, Sodium Thiosulfate, Coco-Glucoside, Glyceryl Oleate, Propylene Glycol, Diazolidinyl Urea, Methylparaben, Propylparaben, Sodium Bicarbonate, Tocopheryl Acetate, Glycerin, Disodium EDTA, Polyquaternium-10, Aloe Barbadensis Leaf Juice, Fragrance, Citric Acid, Ext. Violet 2 (309-002).Water, Sodium Laureth Sulfate, Urea, Sodium Lauroamphoacetate, Cocamidopropyl Betaine, Polysorbate 20, Sodium Thiosulfate, Coco-Glucoside…

See more





Brand


UltraSwim




Item Weight


9.01 Ounces




Product Benefits


Moisturizing",$24.85,4.3 out of 5 stars,418 ratings
705,B001ET77NY,"Dr. Bronner’s - Pure-Castile Bar Soap (Almond, 5 oz, 6-Pack) - Made with Organic Oils, For Face, Body & Hair, Gentle & Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",Skin Care,"Item Form


Bar




Brand


Dr. Bronner's




Scent


Almond




Skin Type


Dry




Age Range (Description)


Adult",$25.74,4.8 out of 5 stars,"1,008 ratings"
706,B001ET77YI,"Dr. Bronner’s - Pure-Castile Liquid Soap (Peppermint, 32 ounce, 2-Pack) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",Skin Care,"Item Form


Liquid




Brand


Dr. Bronner's




Scent


Peppermint




Skin Type


All




Age Range (Description)


Adult",$31.64,4.8 out of 5 stars,"20,353 ratings"
707,B001ET785G,"GIOVANNI 50:50 Balanced Hydrating Calming Conditioner, 8.5 oz. Leaves Hair pH Balanced, Ideal for Over-Processed, Environmentally Stressed Hair, Sulfate Free, Paraben Free, Color Safe (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Unscented 




Hair Type


Curly




Liquid Volume


8.5 Fluid Ounces




Ingredients


INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Glycerin, olysorbate 60, Phenoxyethanol, Cetearyl Alcohol, Hydroxypropyl Guar, Behentrimonium Methosulfate, Ethylhexylglycerin, Panthenol, Cetrimonium Chloride, Citric Acid, Natural Fragrance, *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflower) Seed Oil, *Glycine Soja (Soybean) Seed Extract, *Betula Alba (Birch) Extract, *Malva Sylvestris (Mallow) Extract, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Sclarea (Clary) Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) Extract. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. Directions: Apply Giovanni’s 50:50 BALANCED™ conditioner after 50:50 BALANCED™ Hydrating-Clarifying Shampoo. Massage the moisture-rich formula into drenched hair. Rinse thoroughly and style.INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Glycerin, olysorbate 60, Phenoxyethanol, Cetearyl Alcohol, Hydroxypropyl G…

See more",$26.68,4.7 out of 5 stars,162 ratings
708,B001ET788I,"GIOVANNI 50:50 Balanced Hydrating Clarifying Shampoo, 8.5 oz. Leaves Hair pH Balanced for Over-Processed, Environmentally Stressed Hair, Sulfate Free, No Parabens, Color Safe, Gallon Size (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Peach




Hair Type


Curly




Liquid Volume


750 Milliliters




Item Weight


2.1 Pounds",$23.97,4.5 out of 5 stars,876 ratings
709,B001ET788S,"GIOVANNI Tea Tree Triple Treat Invigorating Shampoo Cooling Peppermint, Conditioning Rosemary, Clarifying Eucalyptus, Alleviate Dry Flaky Scalp, Sulfate Free, No Parabens, 8.5 Fl Oz (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Peppermint




Hair Type


Textured




Liquid Volume


250 Milliliters




Item Weight


25.5 Ounces",$20.25,4.5 out of 5 stars,876 ratings
710,B001ET7892,"GIOVANNI Smooth As Silk Deeper Moisture Conditioner, 8.5 oz. Calms Frizz, Detangles, Wash & Go, Co Wash, No Parabens, Color Safe, Sulfate Free (3 Pack)",Hair Care,"Brand


GIOVANNI




Scent


Smooth as Silk




Hair Type


Curly




Liquid Volume


251.38 Milliliters




Ingredients


INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Cetrimonium Bromide, Glycerin, Phenoxyethanol, Ethylhexylglycerin, Natural Fragrance, Hydrolyzed Soy Protein, *Chamomilla Recutita (Matricaria) Leaf Extract, *Citrus Aurantium Dulcis (Valencia Orange) Extract, *Citrus Grandis (Grapefruit) Fruit Extract, *Cymbopogon Schoenanthus (Lemongrass) Extract, *Echinacea Purpurea Extract, *Glycine Soja (Soybean) Seed Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Macrocystis Pyrifera (Sea Kelp) Extract, *Mangifera Indica (Mango) Extract, *Salix Alba (Willow Bark) Extract. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. Directions: Apply Giovanni’s SMOOTH AS SILK conditioner daily after SMOOTH AS SILK Deep Moisture Shampoo. Massage through to ends before rinsing thoroughly.INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Cetrimonium Bromide, Glycerin, Phenoxyethanol, Ethylhexylglycerin, Natural Fragran…

See more",$28.48,4.7 out of 5 stars,292 ratings
711,B001ET789M,"GIOVANNI Mousse Air-Turbo Charged Hair Styling Foam, 7 oz. , Lightweight for Natural Curls, Medium to Firm Hold, Wash & Go, No Parabens, Color Safe (Pack of 3)",Hair Care,"Scent


Natural Mousse




Brand


GIOVANNI




Item Form


Foam




Ingredients


INGREDIENTS: Aqua (Purified Water), VP/VA Copolymer, Tocopherol (Vitamin E), *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflower) Seed Oil, *Glycine Soja (Soybean) Seed Extract, *Betula Alba Extract, *Malva Sylvestris (Mallow) Extract, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Sclarea (Clary) Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) Extract, Citric Acid, Phenoxyethanol, Natural Fragrance. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. DIRECTIONS: Depress pump to dispense rich hair foam into palm. Distribute throughout damp or dry hair. Blow dry or air dry for turbo-charged styleINGREDIENTS: Aqua (Purified Water), VP/VA Copolymer, Tocopherol (Vitamin E), *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflow…

See more





Product Benefits


Shining",$23.97,4.4 out of 5 stars,728 ratings
712,B001ET78BA,"GIOVANNI Tea Tree Triple Treat Invigorating Conditioner, 8.5 oz. Cooling Peppermint, Eucalyptus, Conditioning Rosemary, Strengthens, Helps Dry Flaking Scalp, Sulfate Free, Paraben Free (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Peppermint




Hair Type


Dry, Damaged, Dandruff




Liquid Volume


8.5 Fluid Ounces




Ingredients


INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Glycerin, Panthenol, Cetrimonium Chloride, Cetearyl Alcohol, Hydroxypropyl Guar, Behentrimonium Methosulfate, Menthol, Polysorbate 60, Citric Acid, Ethylhexylglycerin, Phenoxyethanol, *Mentha Piperita (Peppermint) Oil, *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Carthamus Tinctorius (Safflower) Oil, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Eucalyptus Globulus (Eucalyptus) Oil, *Lavandula Angustifolia (Lavender) Leaf Extract, *Melaleuca Alternifolia (Tea Tree) Leaf Oil, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Officinalis (Sage) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) Extract. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. DIRECTIONS: Massage Conditioner into hair for 3-5 minutes for optimal tingle. Rinse thoroughly.INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Glycerin, Panthenol, Cetrimonium Chloride, Cetearyl Alcohol, Hydroxypropyl Guar, Beh…

See more",$18.27,4.5 out of 5 stars,335 ratings
713,B001ET78BU,"GIOVANNI Direct Leave-In Weightless Moisture Conditioner, 8.5 oz. , Wash & Go, Co Wash, Curls & Wavy Hair, No Parabens, Color Safe (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Direct Leave-in conditioner




Hair Type


Textured




Liquid Volume


750 Milliliters




Ingredients


INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Citric Acid, Phenoxyethanol, Natural Fragrance, Citrus Grandis (Grapefruit) Extract, *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflower) Seed Oil, *Glycine Soja (Soybean) Seed Extract, *Betula Alba Extract, *Malva Sylvestris (Mallow) Extract, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Sclarea (Clary) Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) Extract . *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. DIRECTIONS: Apply GIOVANNI Leave-In Conditioner to freshly shampooed, towel dried hair and comb through to distribute evenly. Do not rinse. Air dry or blow dry for body. For best results, combine with the other hair care and styling products in our Eco Chic Hair Care collectionINGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Citric Acid, Phenoxyethanol, Natural Fragrance, Citru…

See more",$23.97,4.6 out of 5 stars,"1,323 ratings"
714,B001ET78CE,"GIOVANNI L.A. Hold Hair Spritz, 5 oz. Maximum Hold Styling Spray, Retains Style and Adds Shine (Pack of 3)",Hair Care,"Scent


L.A. Hold Spritz




Brand


GIOVANNI




Item Form


Spray




Ingredients


INGREDIENTS: SD Alcohol-40B, Aqua (Purified Water), Acrylates/Hydroxyester Acrylates Copolymer, Aminomethyl Propanol, Natural Fragrance, *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflower) Seed Oil, *Glycine Soja (Soybean) Seed Extract, *Betula Alba Extract, *Malva Sylvestris (Mallow) Extract, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Sclarea (Clary) Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) Extract *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. DIRECTIONS: Spritz hair spray all over finished style. Spray more for a stronger hold or less for a more natural effect. Want to take yur style even further or only shape one section? Try our L.A. Hold Styling Gel or layer them both toghether!INGREDIENTS: SD Alcohol-40B, Aqua (Purified Water), Acrylates/Hydroxyester Acrylates Copolymer, Aminomethyl Propanol, Natural Fragrance, *Aloe Bar…

See more





Product Benefits


Shining, Moisturizing",$22.65,4.8 out of 5 stars,688 ratings
715,B001ET78CY,"GIOVANNI Eco Chic Frizz Be Gone, 2.75 oz. Super Smoothing Anti Frizz Hair Serum, Adds Shine, Seals in Color, Wash & Go, Infused with Conditioners, No Parabens, Color Safe (Pack of 3)",Skin Care,"Scent


Frizz Be Gone Serum




Brand


GIOVANNI




Item Form


Serum




Ingredients


INGREDIENTS: Cyclopentasiloxane, Dimethicone, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Fragrance (Includes Essential Oils), *Eschscholtzia Californica Leaf Extract, *Urtica Dioica (Nettle) Extract, *Rosa Canina (Rose Hips) Fruit Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Citrus Aurantium Bergamia (Wild Bergamot) Fruit Extract . *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. DIRECTIONS: Rub a few silky drops of this luxurious hair serum onto palm of hands and evenly distribute through wet or dry hair. May be used with blow dryer for straightening.INGREDIENTS: Cyclopentasiloxane, Dimethicone, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Fragrance (Includes Essential Oils), *Eschscholtzia Ca…

See more





Product Benefits


Frizz Control",$19.15,4.5 out of 5 stars,"4,657 ratings"
716,B001ET78D8,"GIOVANNI Nutrafix Hair Reconstructor , 6.8 oz. for Critically Damaged Hair, Adds Softness, Body & Shine. Rich Proteins Encourage Thickness & Volume, No Parabens, Color Safe (Pack of 3)",Hair Care,"Brand


GIOVANNI




Scent


Nutrafix Hair Reconstructor




Hair Type


Textured




Liquid Volume


6.8 Fluid Ounces




Item Weight


0.53 Pounds",$23.85,4.6 out of 5 stars,206 ratings
717,B001ET78L0,Udderly Smooth Body Cream 12 oz (Pack of 6),Skin Care,"Item Form


Cream




Brand


UDDERLY SMOOTH




Skin Type


Dry




Age Range (Description)


Adult




Skin Tone


All",$34.22,4.6 out of 5 stars,"2,592 ratings"
