,asin,name,category,description,price,rating,No_of_Rating
1246,B001392TJM,40 Carrots Retinol Rich Face Mango Facial Moisture Splurge,Skin Care,"Item Form


Oil




Brand


40 Carrots




Age Range (Description)


Adult




Scent


Mango




Skin Tone


All",10.59,4.6,453
1247,B001394VAW,"40 Carrots Vitamin Serum, 1-Ounce Boxes",Skin Care,"Ingredients


Water, Glycerin, Vitis Vinifera (Grape) Fruit Extract (Grape), Hamamelis Virginiana Extract (Witch Hazel), Hydroxyethylcellulose, Methyl Gluceth 20, Betanol Age Radiance Complex: Beta-Carotene (and), Retinal (Vitamin A), Ascorbic Acid (Vitamin C) (Vitamin C), Daucus Carota Sativa (Carrot) Seed Oil (Carrot), Daucus Carota Sativa (Carrot) Juice (Carrot), Soluble Collagen, Melaleuca Altemifolia (Tea Tree) Leaf Oil (Tea Tree), Xanthan GumWater, Glycerin, Vitis Vinifera (Grape) Fruit Extract (Grape), Hamamelis Virginiana Extract (Witch Hazel), Hydroxyethylcellulose, Methyl Gluceth 20, Betanol A…

See more





Active Ingredients


Vitamin_c




Product Benefits


Antioxidant




Brand


40 Carrots




Item Form


Serum",17.82,4.4,384
1248,B00139TXUU,Reviva Hyaluronic Acid Serum,Skin Care,"Ingredients


Atkins Advantage Shake, Creamy Vanilla, 4 ct, 11 oz each




Active Ingredients


Hyaluronic_acid




Brand


Reviva Labs




Item Form


Serum




Item Weight


27.22 Grams",14.31,4.3,481
1249,B0013B2H4W,"Conair Self-Grip Rollers, Assorted, 31 Count (Pack of 2)",Hair Care,"Brand


Conair




Color


Multi




Hair Type


Wavy




Item Dimensions LxWxH


2.63 x 6 x 7.5 inches",23.28,3.0,26
1250,B0013CSGBE,Too Faced Shadow Insurance Anti-Crease Eye Shadow Primer 0.35 OZ,Makeup,"Brand


Too Faced




Ingredients


Isododecane,Talc, Cyclopentasiloxane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Glyceryl Triethylhexanoate, Polyethylene, Trihydroxystearin, Sorbitan Sesquioleate, Isopropyl Lanolate, VP/Eicosene Copolymer, Propylene Carbonate, Dimethicone, PEG-40 Stearate, Phenoxyethanol, Tocopherol. (+/-): Mica, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).Isododecane,Talc, Cyclopentasiloxane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Glyceryl Triethylhexanoate, Polyethylene, Trihydroxy…

See more





Item Form


Drop




Skin Type


All




Specialty


Not-tested-on-animals",17.46,4.5,2047
1251,B0013E9NFU,Marilyn Brush Teasing and Backcombing Brush,Hair Care,"Color


Black




Material


Boar




Product Benefits


Sectioning




Brand


Marilyn Brush




Item Weight


0.05 Pounds",12.0,4.4,171
1252,B0013EBM22,"Mineral Bath Salt Soak with Brittany Seaweed, Relax + Detox",Personal Care,"Scent


Relax




Ingredients


Guérande sea salt, micronized laminaria and spirulina. 100% natural with no preservatives or additives. Without rinsing, pat dry and relax warmly wrapped for 20 more minutes to reap the full seaweed benefit.Guérande sea salt, micronized laminaria and spirulina. 100% natural with no preservatives or additives. Without rin…

See more





Brand


WAVE Connection




Item Weight


16 Ounces




Product Benefits


Detox",15.45,4.5,58
1253,B0013FAF3I,"DermaNail Summers Laboratories Conditioner, 1 Fluid Ounce",Hair Care,"Brand


DermaNail




Ingredients


Isopropyl Alcohol, Butylene Glycol, Acetyl Mandelic Acid.




Item Weight


0.2 Pounds




Liquid Volume


1 Fluid Ounces",36.32,4.4,544
1254,B0013I57BA,"Desert Essence Gentle Facial Scrub - 4 Fl Oz - Jojoba Oil - Almond Meal - Oat Buff Skin - Aloe Vera - Cucumber - Removes Dead Skin Cells, Unclogs Pores - For Radiant Skin - Exfoliating Scrub",Skin Care,"Brand


Desert Essence




Scent


Gentle Stimulating Scrub




Liquid Volume


120 Milliliters




Item Weight


0.25 Pounds




Ingredients


Water (aqua), aloe barbadensis leaf juice, glycerin (plant), cetyl alcohol (plant), glyceryl stearate SE (vegetable), juglans regia (walnut) shell powder, avena sativa (oat) kernel meal, simmondsia chinensis (jojoba) seed oil, simmondsia chinensis (jojoba) seed powder, prunus amygdalus dulcis (sweet almond) seed meal, cucumis sativus (cucumber) fruit extract, hydrolyzed soy protein, glycine soja (soybean) oil, aloe barbadensis leaf extract, lonicera caprifolium (honeysuckle) flower extract.Water (aqua), aloe barbadensis leaf juice, glycerin (plant), cetyl alcohol (plant), glyceryl stearate SE (vegetable), juglans regia (walnut) shell powder, ave…

See more",9.25,4.5,117
1255,B0013IT86U,"Australian Gold Spray Gel Sunscreen with Instant Bronzer, Moisturize & Hydrate Skin, Broad Spectrum, Water Resistant, SPF 30, 8 Ounce",Skin Care,"Ingredients


Active Ingredients Homosalate (7.5%), Octisalate (5.0%) Octocrylene (2.75%), Avobenzone (2.0%), Oxybenzone (2.0%) Inactive Ingredients Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Aloe Barbadensis Leaf Juice, Butylphthalimide, Caramel, Dimethicone, Disodium EDTA, Fragrance (Parfum), Helianthus Annuus (Sunflower) Seed Oil, Hydroxypropyl Methylcellulose, Isopropylphthalimide, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Methylisothiazolinone, Methylparaben, Olea Europaea (Olive) Fruit Oil, Oleth-10, Polysilicone-15, Propylene Glycol, Propylparaben, Sorbitan Oleate, Tocopheryl Acetate, Triethanolamine, Trimethylsiloxysilicate, Water (Aqua)Active Ingredients Homosalate (7.5%), Octisalate (5.0%) Octocrylene (2.75%), Avobenzone (2.0%), Oxybenzone (2.0%) Inactive Ingredients Acrylates/C…

See more





Scent


Spray Gel with Instant Bronzer




Sun Protection


30 SPF




Item Weight


270 Grams




Skin Type


All",13.99,4.7,17529
1256,B0013JTQHK,Fred Hayman Touch for Women - 3.4 Ounce EDT Spray,Fragrance,"Brand


Fred Hayman




Ingredients


Romantic florals including violet yellow rose and purple carnations.




Item Form


Spray




Item Weight


315.5 Grams




Item Volume


3.4 Fluid Ounces",23.9,4.7,531
1257,B0013KY296,"TheraNeem Neem Therap Skin Lotion | Calms, Nourishes and Hydrates Dry, Sensitive Skin with Organic Neem Oil, Vegan (8oz)",Skin Care,"Special Ingredients


Sunflower Oil, Shea Butter, Jojoba Oil




Item Form


Lotion




Brand


Thera Neem




Skin Type


Sensitive




Age Range (Description)


Adult",13.77,4.4,484
1258,B0013KY6I8,Theraneem Neem Leaf & Aloe Gel | Helps Refresh & Nourish Skin | Organic Neem Leaf & Aloe Vera | 8fl oz (Fragrance Free),Skin Care,"Special Ingredients


Aloe Vera




Item Form


Gel,Spray




Brand


Thera Neem




Skin Type


Sensitive




Age Range (Description)


Adult",14.29,4.5,158
1259,B0013L3XMM,Eucerin Redness Relief Night Creme - Gently Hydrates To Reduce Redness-Prone Skin At Night - 1.7 oz Jar,Skin Care,"Item Form


Cream




Brand


Eucerin




Skin Type


Sensitive




Sun Protection


15 SPF




Age Range (Description)


Adult",9.93,4.4,5579
1260,B0013N5XAU,"Maybelline New York Expert Wear Eyeshadow Duos, 80d Grey Matters Stylish Smokes, 0.08 Ounce",Makeup,"Brand


Maybelline New York




Finish Type


Velvet




Item Weight


18.14 Grams




Item Dimensions LxWxH


0.41 x 2.46 x 1.72 inches




Age Range (Description)


Adult",15.99,4.2,84
1261,B0013N895Q,"Maybelline New York Expert Wear Eyeshadow Singles, Night Sky 240s Stylish Smokes, 0.09 Ounce",Makeup,"Brand


Maybelline New York




Finish Type


Velvet




Item Weight


0.05 Pounds




Item Dimensions LxWxH


0.41 x 2.46 x 1.72 inches




Age Range (Description)


Adult",8.63,3.9,72
1262,B0013N896U,"Maybelline New York Expert Wear Eyeshadow Duos, 40d Lasting Lilac Perfect Pastels, 0.08 Ounce",Makeup,"Brand


Maybelline New York




Finish Type


Velvet




Item Weight


0.05 Pounds




Item Dimensions LxWxH


0.41 x 2.46 x 1.72 inches




Age Range (Description)


Adult",13.99,4.5,148
1263,B0013NBW5A,"Maybelline New York Expert Wear Eyeshadow Singles, Vanilla 10S, 0.09 Ounce",Makeup,"Brand


Maybelline New York




Finish Type


Metallic,Matte




Item Weight


0.05 Pounds




Item Dimensions LxWxH


0.41 x 2.46 x 1.72 inches




Age Range (Description)


Adult",15.99,4.5,117
1264,B0013NE2Y8,"Frizz-Ease Hair Serum Original Formula, Anti-Frizz Heat Protecting, 1.69 oz, Infused with Silk Protein",Hair Care,"Brand


John Frieda




Item Form


Serum




Ingredients


CYCLOPENTASILOXANE, DIMETHICONOL, ETHYLHEXYLMETHOXYCINNAMATE, MINERAL OIL, HYDROLYZED SILK, FRAGRANCE.CYCLOPENTASILOXANE, DIMETHICONOL, ETHYLHEXYLMETHOXYCINNAMATE,…

See more





Product Benefits


Nourishing




Hair Type


Frizzy",8.74,4.5,2670
1265,B0013NHSYE,"L'Oreal Men Expert Vitalift Anti-Wrinkle & Firming Face Moisturizer with Pro-Retinol, Face Moisturizer for Men, Beard and Skincare for Men, 1.6 oz",Skin Care,"Item Form


Lotion




Brand


L'Oréal Paris




Skin Type


All




Age Range (Description)


Adult




Skin Tone


All",9.39,4.5,8949
1266,B0013OFRUK,"Neutrogena Ultra Sheer Dry-Touch Water Resistant and Non-Greasy Sunscreen Lotion with Broad Spectrum SPF 70, 3 Fl Oz (Pack of 1)",Skin Care,"Ingredients


Active Ingredients: Avobenzone 3% (sunscreen)Homosalate 15% (sunscreen)Octisalate 5% (sunscreen)Octocrylene 2.8% (sunscreen)Oxybenzone 6% (sunscreen)Inactive Ingredients: Acrylates/C12-22 alkyl methacrylate copolymer, beeswax, BHT, caprylyl methicone, cetyl dimethicone, diethylhexyl 2,6-naphthalate, dimethicone, dipotassium glycyrrhizate, disodium EDTA, ethylhexyl stearate, ethylhexylglycerin, fragrance, glyceryl stearate, methylisothiazolinone, PEG-100 stearate, polyaminopropyl biguanide, silica, sodium polyacrylate, styrene/acrylates copolymer, trideceth-6, trimethylsiloxysilicate, water, xanthan gum.Active Ingredients: Avobenzone 3% (sunscreen)Homosalate 15% (sunscreen)Octisalate 5% (sunscreen)Octocrylene 2.8% (sunscreen)Oxybenzon…

See more





Product Benefits


Benefits: Our best-selling Ultra Sheer line provides powerful sun protection you will love to wear. It goes on easily and absorbs quickly for an invisible, light-weight feel on your skin. Formulated with Helioplex Technology, it offers superior broad spectrum protection from aging UVA rays and burning UVB rays.Benefits: Our best-selling Ultra Sheer line provides powerful sun protection you will love to wear. It goes on easily and absorbs quickly for an invisible, light-w…

See more





Sun Protection


70 SPF




Item Weight


109 Grams




Skin Type


All",8.97,4.7,31831
1267,B0013OXHYI,"NOW Solutions, Hyaluronic Acid Moisturizer, Smoothing amd Toning, Rehydrating to Start Your Day, 2-Ounce",Skin Care,"Special Ingredients


Hyaluronic Acid




Item Form


Cream




Brand


NOW




Skin Type


All




Age Range (Description)


Adult",14.14,4.4,176
1268,B0013QL1EO,"Kinky Curly Spiral Spritz, 8 oz",Hair Care,"Brand


Kinky Curly




Item Form


Spray




Ingredients


Lavender Water, Extracts Of Horsetail, Nettles And Sage, Aloe Vera Gel, Vitamin B-5, Glycerin, Citric Acid, And Grapefruit Seed Extract.Lavender Water, Extracts Of Horsetail, Nettles And Sage, Aloe Vera Gel, Vitamin B-5, Glycerin, Citric Acid, And Grapefruit Seed Extract.

See more





Product Benefits


Moisturizing




Hair Type


Kinky-Curly-Wavy",14.59,4.2,503
1269,B0013TXEQE,"Tri Tri Aerogel Hairspray 10.5 Oz, 10.5 Oz",Hair Care,"Brand


TRI




Item Form


Spray




Liquid Volume


10.5 Fluid Ounces",20.95,4.8,1150
1270,B0013UAPVK,"Johnson's No More Tangles Spray Detangler, 10 Ounce (Pack of 2)",Hair Care,"Scent


Unscented 




Brand


Johnson's Baby




Item Form


Spray




Ingredients


Water, behentrimonium methosulfate, sodium benzoate, dimethicone, hydroxyethyl behenamidopropyl dimonium chloride, polysorbate 20, cetearyl alcohol, trisiloxane, citric acid, fragrance, ceteth-10, laureth-4.Water, behentrimonium methosulfate, sodium benzoate, dimethicone, hydroxyethyl behenamidopropyl dimo…

See more





Product Benefits


Detangle",14.18,4.7,2064
1271,B0013V3F52,"Aveda Hand Relief Moisturizing Cream, 4.2 Ounce","Foot, Hand & Nail Care","Item Form


Cream




Brand


Aveda




Skin Type


All




Age Range (Description)


Adult




Skin Tone


All",23.49,4.8,1660
1272,B0013VY4AM,Kenra Platinum Silkening Gloss,Hair Care,"Scent


Watermelon




Brand


Kenra Professional




Item Form


Liquid




Ingredients


Cyclopentasiloxane, Dimethicone, Dimethicone Crosspolymer, Dimethiconol, Ethylhexyl Methoxycinnamate, Hydrolyzed Silk, Parfum/FragranceCyclopentasiloxane, Dimethicone, Dimethicone Crosspolymer, Dimethiconol, Ethylhexyl Meth…

See more





Product Benefits


For silky, lustrous hair. Tames frizz and smooths dry ends. Heat application promotes optimum shine and conditionFor silky, lustrous hair. Tames frizz and smooths dry ends. Heat application promotes optimum…

See more",22.0,4.7,4235
1273,B0013WFHAC,"Fran Wilson Instant Brows Makeup Tool, Arched",Makeup,"Brand


Fran Wilson




Item Dimensions LxWxH


0.1 x 2 x 5 inches




Age Range (Description)


Adult




Color


Arched",3.99,3.8,477
1274,B0013YYNDM,"Heritage Store Organic Castor Oil, Cold Pressed | Rich Hydration for Hair & Skin, Bold Lashes & Brows, Hexane Free, 16oz",Skin Care,"Special Ingredients


Castor Oil




Item Form


Liquid




Brand


Heritage Store




Skin Type


Dry




Age Range (Description)


Adult",19.2,4.7,2984
1275,B00140RXHS,"KEVIN MURPHY Anti Gravity Oil Free Volumiser, 5.1 Ounce",Hair Care,"Brand


KEVIN MURPHY




Item Form


Cream




Ingredients


Water (Aqua) (Eau), VP/VA Copolymer, Lavandula Intermedia Flower/Leaf/Stem Extract*, Squalane, Sodium Laneth-40 Maleate/Styrene Sulfonate Copolymer, VP/DMAPA Acrylates Copolymer, Sodium Polyacryloyldimethyl Taurate, Hydrogenated Polydecene, Polysorbate 60, Trideceth-10, Polysorbate 20, Phenoxyethanol, Dehydroacetic Acid, Benzoic Acid, Fragrance (Parfum), Linalool, Limonene, Benzyl BenzoateWater (Aqua) (Eau), VP/VA Copolymer, Lavandula Intermedia Flower/Leaf/Stem Extract*, Squalane, Sodium Laneth-40 Maleate/Styrene Sulfonate Copo…

See more





Product Benefits


Oil Control




Hair Type


All",29.5,4.6,539
1276,B001410OG4,"Neutrogena Oil-Free Acne Stress Control Power-Cream Face Wash, Salicylic Acid Acne Treatment for Acne-Prone Skin, 6 fl. oz (Pack of 3)",Hair Care,"Item Form


Cream




Brand


Neutrogena




Special Ingredients


Green Tea




Scent


Tea Tree, Cucumber




Skin Type


Sensitive",21.99,4.6,627
1277,B00142C8KS,"Home Health Goji Berry Eye Cream, 1 Ounce",Skin Care,"Special Ingredients


Aloe Vera




Item Form


Cream




Brand


Home Health




Use for


Eyes




Skin Type


Dry",16.9,3.9,104
1278,B00142DXVG,"Alba Botanica Sunscreen Lotion Sensitive Mineral SPF 30 Oz, Clear, Fragrance Free, 4 Oz",Skin Care,"Ingredients


Active Ingredient, Purpose Titanium Dioxide 2.0%, Sunscreen Zinc Oxide 14.5%, Sunscreen Inactive Ingredients Water (Aqua), Caprylic/Capric Triglyceride, Dimethicone, Ethylhexyl Palmitate, Sorbitan Sesquioleate, Glycerin, Glyceryl Isostearate, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Ricineoleate, Helianthus Annuus (Sunflower) Seed Oil(1), Simmondsia Chinensis (Jojoba) Seed Oil(1), Vitis Vinifera (Grape) Seed Oil, Aloe Barbadensis Leaf Juice(1), Calendula Officinalis Flower Extract(1), Chamomilla Recutita (Matricaria) Flower Extract(1), Tocopheryl Acetate, Alcohol, Magnesium Sulfate, Polyhydroxystearic Acid, Silica, Sodium Chloride, Benzyl Alcohol, Phenoxyethanol. (1)Certified organic ingredient.Active Ingredient, Purpose Titanium Dioxide 2.0%, Sunscreen Zinc Oxide 14.5%, Sunscreen Inactive Ingredients Water (Aqua), Caprylic/Capric Triglycerid…

See more





Scent


Fragrance Free




Sun Protection


30 SPF




Item Weight


0.1 Grams




Skin Type


Sensitive",5.39,4.5,5224
1279,B00143S6YO,REVIVA LABS - Makeup Primer (1.fl.oz),Makeup,"Brand


Reviva Labs




Ingredients


Herbally Yours Paperback - 1 - Book ( Multi-Pack)




Skin Type


Acne Prone",14.99,4.5,258
1280,B00143UYPS,"Alba Botanica Very Emollient Body Lotion, Original, 32 Oz",Skin Care,"Special Ingredients


Shea Butter, Avocado Oil




Item Form


Lotion




Brand


Alba Botanica




Skin Type


Dry, Normal




Age Range (Description)


Adult",17.58,4.5,12189
1281,B00143WQI6,"Diane Double Prong Hair Clips for Women, Girls – Pack of 80 – For Holding Rollers or Hair – 1.75 Inches Long – Silver – D17",Hair Care,"Color


Silver




Brand


Diane




Material


Alloy Steel




Hair Type


Curly




Item Dimensions LxWxH


1.75 x 0.5 x 0.25 inches",8.96,4.7,6883
1282,B001441QCW,"Alba Botanica Very Emollient Body Lotion, Unscented Original, 32 Oz",Skin Care,"Special Ingredients


Shea Butter, Avocado Oil




Item Form


Lotion




Brand


Alba Botanica




Skin Type


Sensitive, Dry, Normal




Age Range (Description)


Adult",12.89,4.5,12189
1283,B001441QE0,"Alba Botanica Very Emollient Body Lotion, Daily Shade SPF 15, 32 Oz",Skin Care,"Special Ingredients


Aloe Vera




Item Form


Lotion




Brand


Alba Botanica




Skin Type


Dry




Sun Protection


15 SPF",20.7,4.5,12189
1284,B0014568CO,"L'Oréal Paris Studio Line Overworked Hair Putty, 1.7 oz.",Hair Care,"Brand


L'Oréal Paris




Item Form


Clay




Ingredients


Water (Aqua) , Stearyl Alcohol , Tribehenin , PEG 40 Hydrogenated Castor Oil , PVP , Petrolatum , Dimethicone , VP/VA Copolymer , Hydrogenated Stearyl Olive Esters , Polyacrylamide , Polyethylene Glycol , Oleth 10 Phosphate , Phenoxyethanol , C13 14 Isoparaffin , PEG/PPG 17/18 Dimethicone , Fragrance , Sorbic Acid (A Preservative) , Methylparaben , Laureth 7 , Potassium Hydroxide , Propylparaben , Disodium EDTA , Limonene , Linalool , Benzyl Salicylate , Hydroxyisohexl 3 Cyclohexene Carboxaldehyde , Butylphenyl MethlyproprionalWater (Aqua) , Stearyl Alcohol , Tribehenin , PEG 40 Hydrogenated Castor Oil , PVP , Petrolatum , Dimethicone , VP/VA Copolymer , Hydrogenated Ste…

See more





Product Benefits


Texturizes. Thickens. Workable Hold.




Hair Type


Thick",3.59,4.5,1644
1285,B00147FGJ8,"MILLENIUM TANNING Paint It Black 50X,13.5 Oz",Skin Care,"Brand


Millenium Tanning




Ingredients


Aqueous Infusions of Caramel Extract and Green Tea Extract (Water, Caramel, Camellia Oleifera), Dimethicone, Dimethicone Crosspolymer, Cyclopentasiloxane, Polyacrylamide, Isoparaffin, Laureth 7, Cetyl Alcohol, Glyceryl Stearate, Panthenol (Provitamin B5), Potassium Caproyl Tyrosine (Tyrostan), Arginine HCL, Omithine HCL , Tyrosine, Silica (Phototan), Auto-DarkeningTM [Acetyl Hexapeptide-1, Melanin, Acetyl Tyrosine, Methylsilanol Acetyltyrosine, Adenosine Triphosphate, Hydrolyzed Vegetable Protein, Musa Sapientum (Banana) Fruit Extract, Dihydroxyacetone, Erythrulose, Juglans Nigra (Black Walnut) Leaf Extract, Retinyl Palmitate (Vitamin A), Pyrus Malus (Apple) Fruit Extract, Tocopheryl Acetate (Vitamin E), Saccharomyces Ferment Lysate Filtrate (Biodynes O3), Cyclomethicone, Helianthus Annuus (Sunflower) Seed Extract, Cucumis Melo (Melon) Fruit Extract], Caffeine, Calcium Ascorbate (Ester-C), Camellia Sinensis (Black Tea) Leaf Extract, Salix Alba (Willow) Bark Extract, Betula Alba (White Birch) Bark Extract, Ubiquinone (Coenzyme Q10), Aleurites moluccana (Kukui Nut), Oil, Euterpe Oleracea (Acai) Pulp Oil, Cannabis Sativa (Hemp) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, D-Chiro-inositol (Tanositol), Perfluorodecalin, Soy Amino Acids, Saccharomyces Lysate Extract, Ascorbic Acid Polypeptide, Retinyl Palmitate Polypeptide, Tocopherol Nicotinate, Coelus Forskohlii Extract, Yeast extract, Tocopherol, Phenoxyethanol, Methylparaben, Ethylparaben, Butylparab;;Aqueous Infusions of Caramel Extract and Green Tea Extract (Water, Caramel, Camellia Oleifera), Dimethicone, Dimethicone Crosspolymer, Cyclopent…

See more





Product Benefits


Soft,Smooth




Item Weight


14.4 Ounces




Skin Type


Combination",15.47,4.4,8931
1286,B0014C1XQI,Keracare Silken Seal Liquid Sheen Avlon Spray 4 Oz,Hair Care,"Brand


KeraCare




Item Form


Liquid




Liquid Volume


120 Milliliters




Material Type Free


Dairy Free",12.88,4.7,1006
1287,B0014G59F0,"Pamprin Multi-Symptom Formula, with Acetaminophen, Menstrual Period Symptoms Relief including Cramps, Pain, and Bloating, 40 Caplets",Health Care,"Brand


Pamprin




Active Ingredients


Aspirin, Acetaminophen, Caffeine




Specific Uses For Product


Menstural Period Relief




Item Form


Caplet




Age Range (Description)


Adult",3.99,4.7,5496
1288,B0014JO2K0,Caravan Triple Xxx Large Hair Claw Will Hold Any Amount Of Hair And Not Give Way In Tortoise Shell,Hair Care,"Brand


CARAVAN




Hair Type


All




Item Dimensions LxWxH


2.75 x 2 x 2.5 inches




Item Weight


25 Grams




Closure Type


Claw",8.0,4.1,354
1289,B0014LLC3I,"Kevyn Aucoin The Volume Mascara, Rich Pitch Black, 1 Count",Makeup,"Color


Rich Pitch Black




Product Benefits


Innovative formula infused with bold pigments and volume-building fibers to thicken, separate, and lengthen lashes.Innovative formula infused with bold pigments and volume-building fibers to…

See more





Ingredients


Water, Acrylates/Ethylhexyl Acrylate Copolymer, Glyceryl Stearate SE, Ceteth 15, Alcohol, Stearic Acid, Carnauba (Copernicia Cerifera) Wax, PVP, Phenoxyethanol, Methylparaben, Potassium Hydroxide, Butylparaben, Propylparaben, Laureth 21, Jojoba Oil, Squalane, Sodium Dehydroacetate, Silica, May Contain (+/-): Iron Oxides, Carmine (CI 75470), Ultramarines, Titanium DioxideWater, Acrylates/Ethylhexyl Acrylate Copolymer, Glyceryl Stearate SE, Ceteth 15, Al…

See more





Item Volume


0.18 Fluid Ounces




Country/Region Of Origin


Japan",28.0,4.2,686
1290,B0014TDE5E,Miracle II Regular Soap 22 Oz (Miracle 2),Skin Care,"Brand


Miracle II




Skin Type


Normal




Age Range (Description)


Adult




Unit Count


22 Fl Oz",17.99,4.8,1135
1291,B0014UAHQW,"NOW Essential Oils, Rose Hip Seed Oil, 100% Pure, Nourishing and Renewing, For Facial Care, Vegan, Child Resistant Cap, 1-Ounce",Skin Care,"Item Form


Oil




Brand


NOW




Skin Type


Dry




Age Range (Description)


Adult




Scent


Rosehip Seed",6.98,4.5,1696
1292,B0014UCJPE,"NOW Essential Oils, Clary Sage Oil, Focusing Aromatherapy Scent, Steam Distilled, 100% Pure, Vegan, Child Resistant Cap, (Packaging May Vary), 1-Ounce",Health Care,"Scent


Clary Sage




Ingredients


Ingredients: 100% pure clary sage oil.




Brand


NOW




Item Form


Liquid




Liquid Volume


1 Fluid Ounces",16.98,4.6,1081
1293,B0014UCJPO,"NOW Solutions, European Clay Powder, Pure Powder for a Detox Facial Cleansing Mask, 6-Ounce",Skin Care,"Brand


NOW




Ingredients


Ingredient: Montmorillonite (A Natural Mineral Silicate).




Skin Type


Oily, Combination, Normal




Scent


Lavender




Product Benefits


Detox,Cleansing,Cleanser",7.0,4.5,879
1294,B0014UEEXY,"NOW Essential Oils, Rosemary Oil, Purifying Aromatherapy Scent, Steam Distilled, 100% Pure, Vegan, Child Resistant Cap, 4-Ounce",Pantry Staples,"Scent


Rosemary




Ingredients


Ingredients: 100% pure rosemary oil.




Brand


NOW




Item Form


Flowers




Liquid Volume


118 Milliliters",17.99,4.6,1376
1295,B0014UFYCO,"NOW Essential Oils, Bergamot Oil, Sweet Aromatherapy Scent, Cold Pressed, 100% Pure, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


Bergamot




Ingredients


Ingredients: 100% pure bergamot oil.




Brand


NOW




Item Form


Liquid




Liquid Volume


30 Milliliters",12.72,4.7,1478
1296,B0014XECEW,Sweet Honesty by Avon Cologne Spray 1.7 oz Women,Fragrance,"Brand


AVON




Scent


Citrus, Honey, Vanilla




Item Form


Spray




Item Weight


0.8 Ounces




Item Volume


50 Milliliters",14.52,4.5,1385
1297,B0014XQ83K,"Nexxus Maxximum Finishing Spray, for Control 10.1 oz",Hair Care,"Brand


NEXXUS HAIR




Item Form


Spray




Ingredients


Alcohol Denatured, Water, Ethyl Ester of PVM/MA Copolymer, Fragrance, Amino Methyl Propanol, Triethyl Citrate, PEG 12 Dimethicone, Disopropyl Adipate, Ascorbic Acid (Vitamin C), Butylphenyl Methlyproprional, Linalool, Benzyl Salicylate, Hexylcinnamal, Limonene, Hydroxyisohexl 3 Cyclohexene Carboxaldehyde, Citronellol, Eugenol, Hydroxycitronellal, Coumarin, Polyglyceryl 3 Diisostearate, Polysorbate 60, Stearic Acid, Palmitic Acid, Myristic Acid, Guar Hydroxypropyltrimonium Chloride, Triticum, Vulgare (Wheat) Flour Lipids, Persea Gratissima (Avocado) Oil, Tetraethyl Ascorbate, Glycine Soja (Soybean) Sterol, Alpha Glucan Oligosaccharide, Ceramide 3, Ethylhexyl Methoxycinnamate, Butyl MethoxydibenzoylmethaneAlcohol Denatured, Water, Ethyl Ester of PVM/MA Copolymer, Fragrance, Amino Methyl Propanol, Triethyl Citrate, PEG 12 Dimethicone, Disopropyl Adi…

See more





Product Benefits


Shining




Hair Type


Wavy, Curly, Fine",20.15,3.9,147
1298,B001501N7I,"Fantasia High Potency IC Heat Protector Straightening Serum, Hair Polisher, 6 oz.",Hair Care,"Brand


Fantasia




Item Form


Serum




Ingredients


Cyclopentasiloxane, Cyclotetrasiloxane, Polydimethylsiloxane, Dimethiconol, Amodimethicone, Phenyl Trimethicone, Aloe Barbadensis Leaf Extract, Dimethicone Crosspolymer, Tocopheryl Acetate, Ethylhexyl Methoxycinnamate, Fragrance (Parfum).Cyclopentasiloxane, Cyclotetrasiloxane, Polydimethylsiloxane, Dimethiconol, Amodimethicone, Phenyl Trimethicone, Aloe Barbadensis Leaf Extract,…

See more





Product Benefits


Shining, Moisturizing




Hair Type


All",10.89,4.6,484
1299,B00152F4OY,"Fantasia Leave In Moisturizer, 12 Ounce",Hair Care,"Brand


Fantasia




Hair Type


Damaged,Dry




Liquid Volume


355 Milliliters




Item Dimensions LxWxH


3 x 4 x 5 inches




Product Benefits


Moisturizing",14.68,4.6,272
1300,B00152TXDM,"Conair Mega Self Holding Rollers, Pink, 9 Count",Hair Care,"Size


9 Count (Pack of 1)




Brand


Conair




Material


CeramicThermal Layer,AluminumHeating Core




Color


Pink




Hair Type


All",8.99,4.3,1914
